AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp
-1.3444215,-1.1193674,0.3604355,-0.0016798794,-0.118507855,0.031077769,NORMAL,3582121
-1.1761224,-0.77823186,0.696002,0.016646078,0.13133603,0.045738537,NORMAL,3582122
-1.7316601,-0.95038414,-0.10813236,-0.04932737,-0.15577064,0.15325081,NORMAL,3582123
-1.6344773,-0.6447441,1.2066822,0.054519724,-0.015882496,0.10010554,NORMAL,3582123
-1.6454118,-1.4659209,1.3414555,0.07040222,0.018936822,0.08666651,NORMAL,3582124
-1.642293,-0.60170686,-1.2671633,1.5271631E-4,0.023823744,0.026190847,NORMAL,3582124
-0.789094,-0.043475434,-0.723526,-0.02367103,-0.13988814,0.0622319,NORMAL,3582125
-0.98752,-0.092484735,-0.3178196,0.10277808,0.11484267,0.081779584,NORMAL,3582125
0.41738105,-0.01581563,-0.22362709,0.045356743,-0.055588737,0.046960264,NORMAL,3582126
-0.9060594,0.5228156,-0.97780037,0.077121735,-0.02076942,-0.009850202,NORMAL,3582126
-1.1143024,1.2803574,-0.3092413,-0.03772093,-0.099571034,-0.060552016,NORMAL,3582127
-1.3889589,-0.5083616,-0.31637955,0.016646078,-0.014049901,-0.038560867,NORMAL,3582127
-1.1750665,-0.7127226,-0.008698463,-0.01817324,-0.040317107,-0.054443367,NORMAL,3582128
-1.4542642,0.43722063,0.43524933,-0.05299256,-0.18325958,-0.014737124,NORMAL,3582129
-1.0264989,-0.7705251,-0.5992422,-0.0664316,-0.03176499,-0.023900103,NORMAL,3582129
1.3039691,1.4073642,2.2061892,-0.04932737,-0.09590584,0.007254025,NORMAL,3582130
-1.6434488,-0.1535056,0.85464096,-0.021227567,0.029932396,0.02069306,NORMAL,3582130
0.08744979,0.71516687,0.815217,-0.063988134,0.15760323,0.024358252,NORMAL,3582131
-0.60225725,-0.46419936,-0.5116806,-0.08231409,-0.05681047,0.021303926,NORMAL,3582131
-0.13324142,0.33982992,0.84988594,-0.02733622,-0.050701816,-7.6358156E-5,NORMAL,3582132
0.2156558,-0.058944494,-0.30220318,0.012370021,-0.007330383,-6.872234E-4,NORMAL,3582132
0.74117136,0.9396384,-0.53837204,-0.021227567,0.02565634,-0.022678372,NORMAL,3582133
-0.8237213,-0.1829179,0.70534706,-0.03283401,-0.092240654,-0.0061850105,NORMAL,3582133
0.27563393,0.8602148,-0.18126011,0.019089539,0.01038471,0.005421429,NORMAL,3582134
-0.5688418,0.33157626,-0.09989452,0.007483099,-0.028099801,-0.015958855,NORMAL,3582134
0.2837305,0.5471759,0.0992012,0.032528576,-0.09712757,-0.00496328,NORMAL,3582135
0.14793992,0.41691452,0.33879566,0.031306844,-0.04153884,0.0066431593,NORMAL,3582136
-0.24687171,0.18966982,0.21728802,-0.031612277,0.03970624,0.036575556,NORMAL,3582136
-1.3046564,0.894517,-0.3625164,0.0050396384,0.07086037,0.11904237,NORMAL,3582137
-1.7185764,-0.21150875,-1.0614395,-0.03772093,-0.031154128,0.14775303,NORMAL,3582137
-1.7594755,-0.8770875,-0.6062031,-0.069485925,-0.0580322,0.31085405,NORMAL,3582138
-0.74889266,0.29039565,0.06093216,0.04046982,0.007941248,0.08361218,NORMAL,3582138
0.60336876,1.5125134,-0.81393814,0.03863723,-0.069027774,0.015195273,NORMAL,3582139
-0.30998766,1.1479033,-0.43719196,-0.05665775,0.032986723,0.05673411,NORMAL,3582139
1.6197045,0.18361342,-0.2315979,0.051465396,0.07391469,0.031688634,NORMAL,3582140
0.41171062,-0.1767698,-0.6245642,0.05390886,0.04642576,-6.872234E-4,NORMAL,3582140
0.7001283,0.07888436,0.43874168,-0.005955936,-0.022602014,-0.004352415,NORMAL,3582141
0.4987948,0.4043907,-0.39393997,0.010537425,-0.028099801,-0.031230485,NORMAL,3582141
0.5609641,0.7526165,-0.6458597,0.05207626,0.092240654,-0.047112983,NORMAL,3582142
0.1784277,0.11691794,0.05216503,0.014813482,0.092240654,-0.020845776,NORMAL,3582143
0.8763585,-0.65751237,0.43100452,-0.08597928,-0.01038471,-0.047112983,NORMAL,3582143
1.0290716,-1.0598958,2.4363527,-0.012064588,-0.028710667,-0.07338019,NORMAL,3582144
1.2787864,0.53546023,0.036623955,0.13332134,-0.016493361,-0.12347114,NORMAL,3582144
0.8211496,-0.29855976,0.5797281,0.012980887,-0.047647487,-0.08559749,NORMAL,3582145
-0.48321033,0.1946895,-0.26091957,0.012980887,0.02687807,-0.028176159,NORMAL,3582145
0.18583965,-0.009531289,0.6730442,-0.0346666,-0.009773844,-0.00496328,NORMAL,3582146
0.43719864,-0.60542566,1.2027025,-0.06704246,0.049480084,0.024358252,NORMAL,3582146
0.8248074,0.4792506,-0.5962744,-0.0010690142,0.030543262,-0.0092393365,NORMAL,3582147
-0.7552192,-0.271029,0.19511223,-0.047494773,-0.064751714,-7.6358156E-5,NORMAL,3582147
0.2688098,0.43664575,0.5243044,-0.035277467,0.0030543262,0.002977968,NORMAL,3582148
0.25881934,-0.21497312,0.944047,-0.07742717,-0.0030543262,0.00908662,NORMAL,3582148
-0.093703985,-1.5082253,0.5504761,-0.047494773,-0.037873644,0.006032294,NORMAL,3582149
-0.3516302,-0.22719339,-0.22546387,0.023365596,-0.055588737,-0.06604981,NORMAL,3582150
-0.005416155,0.57293844,0.10253048,-0.07376198,0.036651913,-0.027565295,NORMAL,3582150
1.0038338,-0.63604915,0.08699608,-0.037110064,0.02687807,-0.04589125,NORMAL,3582151
0.70077014,-0.43521798,-0.21644688,-0.071318515,0.07941248,-0.055665094,NORMAL,3582151
0.64851165,-0.14566678,0.3037138,-0.035277467,-0.12767084,-0.07276932,NORMAL,3582152
0.3094206,0.33549526,0.0735445,-0.043218717,0.08124508,-0.07276932,NORMAL,3582152
-0.12817478,-0.4488916,0.7418976,-0.0010690142,0.04642576,-0.086819224,NORMAL,3582153
0.012827158,-0.66252506,-1.0770645,-0.005955936,-0.03176499,-0.08315403,NORMAL,3582153
0.13339996,-0.37381345,0.24953175,-0.06154467,-0.020158553,-0.042836927,NORMAL,3582154
-0.6126785,0.0809478,-1.1274443,0.05024367,0.12095132,-6.872234E-4,NORMAL,3582154
-0.44207907,-0.9701083,0.34475708,-0.022449298,0.06536258,-0.008017606,NORMAL,3582155
-0.9880626,0.47084612,-0.29314137,0.04046982,0.025045475,-0.007406741,NORMAL,3582156
-1.2130157,-0.1089139,0.310256,0.022143865,-0.056199603,0.026801713,NORMAL,3582156
-0.009904504,-0.031591415,-0.5983734,0.007483099,-0.09773844,0.026190847,NORMAL,3582157
0.6364769,2.2738323,1.3460016,0.041080687,-0.005497787,0.10010554,NORMAL,3582157
-1.2156482,0.34085906,0.2517872,0.042913284,-0.047647487,0.06528623,NORMAL,3582158
-0.19585133,2.034685,0.4168749,0.044745877,0.031154128,0.10377073,NORMAL,3582158
-0.9715093,0.6776272,-0.3838768,-0.010842858,-0.1423316,0.11049025,NORMAL,3582159
-0.420884,-1.1003197,1.1772575,0.028863383,0.14782938,0.10132727,NORMAL,3582159
-0.07666731,0.060513973,0.92182827,0.014813482,0.09712757,0.03901902,NORMAL,3582160
-0.24298453,-0.9406243,0.9821291,-0.05177083,0.015882496,-0.00496328,NORMAL,3582160
0.51627886,-0.09710498,-0.51405144,0.001985312,-0.07880162,-0.033673946,NORMAL,3582161
3.460945,0.33412617,-0.35953426,-0.07925977,0.1142318,0.006032294,NORMAL,3582161
-0.7949834,-1.0536178,3.0327854,-0.04627304,-0.0720821,-0.054443367,NORMAL,3582162
0.59974277,-0.4389522,1.4831171,-0.015118915,-0.032375857,-0.033673946,NORMAL,3582163
-0.049845815,0.1309028,-0.33901596,-0.029168816,-0.05497787,-0.06849326,NORMAL,3582163
1.0352476,0.56940544,-0.6775236,-0.012675454,-0.07269296,-0.099647395,NORMAL,3582164
0.41493106,-0.27109724,-0.16116905,0.0154243475,-0.007330383,-0.14851661,NORMAL,3582164
1.4145677,0.3887788,0.1234808,0.0050396384,-0.04153884,-0.1118647,NORMAL,3582165
0.86557174,-1.1967406,0.9044981,-0.020616703,-0.01160644,-0.088040955,NORMAL,3582165
-0.844187,-0.3103611,0.24124241,-0.04016439,0.18325958,-0.04466952,NORMAL,3582166
-0.43536854,0.5495569,2.7902308,-0.0041233404,-0.172264,-0.15523612,NORMAL,3582166
0.10414004,0.20133662,1.5349922,-0.030390546,-0.12156218,-0.07948884,NORMAL,3582167
-0.34915757,-1.2490311,-3.8254828,0.09483683,0.03726278,-0.045280386,NORMAL,3582167
-1.3925815,-0.67527676,0.26422024,-0.020616703,-0.055588737,-0.0031306844,NORMAL,3582168
-0.7382462,-0.58472365,-0.35796547,-0.059101213,0.19058995,0.0322995,NORMAL,3582168
-1.7866954,0.48006263,0.5267334,0.0050396384,-0.1282817,-0.02023491,NORMAL,3582169
-0.5083375,0.42952737,-0.32301426,0.0032070426,0.020158553,-0.0110719325,NORMAL,3582170
-0.68196464,-0.5489793,0.7821474,0.0025961774,-0.081855945,-0.025732698,NORMAL,3582170
-0.89662147,-0.28302214,-1.4763236,-0.024281893,0.028710667,0.058566704,NORMAL,3582171
-0.4600656,-0.07799253,-0.07079029,-0.05299256,-0.0030543262,-0.03611741,NORMAL,3582171
0.52455735,-0.28407782,-1.7639604,0.066737026,0.0018325958,-0.021456642,NORMAL,3582172
-0.67088294,0.84231246,-1.6586041,-0.0047342055,-0.15149458,-0.10086913,NORMAL,3582172
0.81731534,0.24751168,0.18594933,-0.06765333,0.11789699,0.05917757,NORMAL,3582173
-0.60963774,0.37096137,0.5363989,0.019089539,0.055588737,-0.0019089539,NORMAL,3582173
-0.19407701,0.5433287,-0.094353676,-0.012675454,-0.053145275,-6.872234E-4,NORMAL,3582174
-0.09431934,-0.28084219,-0.69957924,0.012980887,-0.21563543,-0.14057536,NORMAL,3582174
1.1027882,0.33921474,1.9996471,-0.01695151,-0.09101892,-0.06666067,NORMAL,3582175
0.46107125,0.11925569,0.717597,-0.031612277,0.02443461,0.005421429,NORMAL,3582175
0.6245923,0.8543519,2.4978342,0.022143865,-0.07452556,-0.046502117,NORMAL,3582176
-0.03508973,-0.30013746,-0.4509344,0.07467828,-0.03604105,-0.04589125,NORMAL,3582177
0.7773435,-0.51126206,-0.8778868,-0.082924955,-0.058643065,-0.0092393365,NORMAL,3582177
0.2938969,-0.5212779,-0.58337116,-0.04932737,0.095294975,-0.01656972,NORMAL,3582178
1.2763681,-0.6096272,-1.564343,0.11071932,-0.032375857,-0.07399105,NORMAL,3582178
0.39204073,1.676827,0.3252182,0.028252518,-0.015271631,-0.072158456,NORMAL,3582179
0.013323069,0.2913311,0.2111845,-0.03772093,0.028099801,-0.020845776,NORMAL,3582179
0.004032135,-0.5515652,1.1263771,0.06490443,-0.059864793,-0.06299548,NORMAL,3582180
-0.57864535,-0.05820006,0.3536167,0.009315695,0.17104226,0.022525655,NORMAL,3582180
-0.84091973,-1.0318019,-0.38201427,-0.020005837,0.13622294,0.10010554,NORMAL,3582181
-1.1112888,-1.8305998,0.017074585,0.03680463,0.0036651916,-0.0110719325,NORMAL,3582181
-0.31860435,-0.038667113,0.41254234,0.012980887,0.025045475,-0.0067958757,NORMAL,3582182
-0.4632684,-0.71750695,0.77836037,-0.01695151,-0.051923547,0.022525655,NORMAL,3582183
0.07568765,-0.99077904,0.9452877,-0.026725354,-0.009773844,0.011530082,NORMAL,3582183
-0.32444918,-0.9085617,-0.36519527,0.08506299,0.06352998,0.0041996986,NORMAL,3582184
-0.19855988,-0.45891804,-1.2663479,-0.0047342055,-0.035430185,0.01947133,NORMAL,3582184
-1.5635288,1.0191752,0.42947388,7.6358154E-4,-0.13072516,0.034132097,NORMAL,3582185
1.0316834,-1.6063662,1.8668804,-0.10308351,-0.17287487,0.048181996,NORMAL,3582185
-0.6544714,-0.9395842,-1.5642805,0.014813482,-0.28955013,0.002977968,NORMAL,3582186
0.43613315,-0.99568725,-0.08611393,0.06307184,-0.15393804,0.018860465,NORMAL,3582186
-0.94532263,-0.20906377,0.44247913,0.030085113,0.2125811,0.10865766,NORMAL,3582187
-1.437014,-2.7417195,0.7076912,0.120493166,0.39584067,0.13920091,NORMAL,3582187
1.6600564,0.7221306,0.57489586,0.049021937,0.13622294,0.08544478,NORMAL,3582188
0.23064363,-0.6538974,-0.32421684,-0.025503624,0.2883284,0.15141822,NORMAL,3582188
-0.20353615,-0.5653539,0.6320343,0.059406646,0.092240654,0.094607756,NORMAL,3582189
0.11077726,0.558607,-1.0573921,0.042913284,-0.12034045,0.11415544,NORMAL,3582190
-0.6596614,0.6802355,-1.1388407,-0.14340061,0.0,0.17402023,NORMAL,3582190
-0.12636662,1.3175182,-1.4076958,0.052687127,-0.045814894,0.14592044,NORMAL,3582191
-0.28310752,1.2159588,-2.2954235,0.027030786,-0.052534413,0.09705122,NORMAL,3582191
0.48923945,-0.8232906,-1.8737097,-0.059101213,0.1020145,-0.018402316,NORMAL,3582192
0.8251127,2.759142,2.0494833,-0.082924955,0.13072516,-0.025121834,NORMAL,3582192
1.2067044,3.1695592,-0.26472378,0.022143865,-0.089186326,-7.6358156E-5,NORMAL,3582193
1.157718,2.2547152,1.4291716,-0.106137834,0.08674286,0.10010554,NORMAL,3582193
0.011557102,-0.73075366,-0.46395206,-0.05177083,-0.13316862,0.01947133,NORMAL,3582194
-0.93155485,1.4298381,2.4605646,0.024587326,-0.118507855,0.04268421,NORMAL,3582194
0.083642006,-0.3354698,-1.2908812,0.08628472,0.28221974,0.11598804,NORMAL,3582195
-1.2636226,-0.48628935,0.30144215,0.036193766,-0.03359759,0.034132097,NORMAL,3582195
0.36969888,0.34934187,0.44854355,-0.007788532,-0.19242255,-0.025732698,NORMAL,3582196
1.1194128,-0.6524409,-1.568675,0.014202617,0.09407325,0.010308351,NORMAL,3582197
0.351197,0.22122414,-0.31466866,-0.051159963,0.1160644,0.021303926,NORMAL,3582197
0.7025583,-1.4865801,-0.8857918,-0.019394971,0.08124508,-0.00496328,NORMAL,3582198
0.9193865,-3.1711493,-0.15273952,-0.10980303,-0.04337143,-0.10514518,NORMAL,3582198
1.1273081,0.17936544,-1.0286589,0.0355829,-0.053145275,-0.10331258,NORMAL,3582199
0.74680364,-0.63874984,-0.6953335,0.014813482,-0.29749137,-0.17295122,NORMAL,3582199
1.6697543,-0.77294254,-0.9539709,0.016035212,0.007330383,-0.053221636,NORMAL,3582200
2.59615,0.323019,-0.8060026,0.05513059,0.31398472,-0.007406741,NORMAL,3582200
-0.34550655,-1.6460166,0.98339844,-0.0010690142,-0.043982297,-0.06116288,NORMAL,3582201
1.5003293,-0.7748499,-0.15638256,0.022143865,-0.06536258,-0.07032586,NORMAL,3582201
1.0580661,-0.9196763,0.362175,0.14248432,0.19608775,-0.014126259,NORMAL,3582202
1.4945731,-0.37236667,-1.8477144,-0.012064588,0.11056661,-0.0538325,NORMAL,3582202
0.17629099,-0.7836546,0.6651602,-0.035277467,-0.0036651916,-0.06543894,NORMAL,3582203
1.1866953,-0.04434204,-1.0354071,0.03313944,0.10140363,-0.07582365,NORMAL,3582204
1.0823703,-0.12821034,-1.0381184,0.06001751,-0.13805555,-0.16256651,NORMAL,3582204
1.1850657,1.0269911,-1.0372524,-0.034055736,-0.02565634,-0.13080151,NORMAL,3582205
0.6813855,0.9025505,-0.28977585,0.006872234,0.09407325,-0.044058654,NORMAL,3582205
0.33663034,0.82858044,1.275094,-0.0071776668,0.09162979,0.010919216,NORMAL,3582206
0.7153151,-0.35674316,-1.111206,-0.024892759,-0.015271631,0.021914791,NORMAL,3582206
-1.3095269,-1.8079691,0.26051617,-4.5814895E-4,-0.089186326,0.0048105638,NORMAL,3582207
0.30322576,-0.56115586,-0.08185482,-0.043218717,0.004886922,0.024358252,NORMAL,3582207
-0.46892464,0.15208974,4.95432,-0.1085813,-0.25961772,-0.11675162,NORMAL,3582208
-0.0043052435,-2.2636948,-0.684885,-0.030390546,-0.17959438,-0.054443367,NORMAL,3582208
1.5619663,1.1238903,0.35000515,-0.012064588,-0.062308256,0.061010167,NORMAL,3582209
-0.09408331,1.1897558,0.58381844,-0.024892759,-0.07147124,0.07383834,NORMAL,3582210
-1.6895293,0.120891616,0.08724594,7.6358154E-4,0.004276057,0.102549,NORMAL,3582210
-1.2775872,-0.65250987,1.0343485,-0.024281893,0.2828306,0.18073976,NORMAL,3582211
-1.3442408,-1.1271638,0.0281353,0.0795652,-0.007941248,0.10865766,NORMAL,3582211
-1.4422381,-0.2453459,0.2981825,0.014813482,-0.06047566,0.17340937,NORMAL,3582212
0.025551438,-1.2180794,-0.75332737,0.10888673,0.022602014,0.1465313,NORMAL,3582212
-0.021017909,0.14100179,0.07687855,0.041080687,-0.13805555,0.05673411,NORMAL,3582213
0.5482094,0.03599286,-0.6234894,-0.0346666,0.004886922,0.08116872,NORMAL,3582213
0.73039603,0.73774827,-0.6032219,-0.015118915,0.07086037,0.10804679,NORMAL,3582214
-1.2864611,-0.3708721,0.9278736,-0.01817324,-0.070249505,0.14530957,NORMAL,3582214
-2.004478,-0.86932564,0.308753,0.001985312,-0.06536258,0.123929285,NORMAL,3582215
0.110842705,2.8868773,-0.88996315,-0.041996986,-0.04642576,0.08116872,NORMAL,3582215
0.014241099,-0.70649225,-0.11429119,0.028252518,0.119729586,0.112322845,NORMAL,3582216
0.42063975,-0.46965098,-0.3346529,0.027030786,0.064751714,0.077503525,NORMAL,3582217
0.40342987,2.012217,0.14046955,0.0038179078,0.022602014,0.09399689,NORMAL,3582217
-0.5196815,0.647765,-0.5555992,-0.010231993,-0.025045475,0.1043816,NORMAL,3582218
-1.0901974,-0.10204399,-0.55255795,0.089949906,-0.06414085,0.081779584,NORMAL,3582218
0.8672694,0.6048054,-0.8428879,-0.013897184,0.05009095,0.077503525,NORMAL,3582219
0.8484063,0.33398902,0.85575676,-0.055436023,0.11362094,0.038408153,NORMAL,3582219
1.2842212,-0.22682554,0.64806175,-0.018784106,-0.13194689,-0.07887798,NORMAL,3582220
0.6044936,-0.8993468,-0.38110542,-0.010842858,-0.021991149,-0.14424056,NORMAL,3582220
2.11013,0.42405134,-0.79835796,-0.033444874,0.009773844,-0.056886826,NORMAL,3582221
-0.530815,0.35949582,1.2308912,0.014202617,-0.19914207,-0.20227276,NORMAL,3582221
1.8747315,0.52831674,0.24671555,-0.04932737,0.092240654,-0.09903653,NORMAL,3582222
1.2328458,-0.4267766,1.2081814,-0.0041233404,0.06536258,-0.13446671,NORMAL,3582222
0.5346775,-1.0542115,0.054468155,-0.09636399,-0.12339478,-0.10209085,NORMAL,3582223
0.72977734,-0.2727911,-1.511199,-0.068264194,0.09101892,-0.061773747,NORMAL,3582224
1.1505067,-0.81875694,2.1811886,-4.5814895E-4,0.10262536,-0.09476047,NORMAL,3582224
0.0595212,-0.6503574,0.75940895,0.053297993,0.16126843,-0.011682798,NORMAL,3582225
0.27685142,1.1094775,0.23948956,-0.017562376,0.021380283,0.015806139,NORMAL,3582225
-0.7411281,-1.0397905,0.28425884,0.045356743,-0.07086037,-0.0019089539,NORMAL,3582226
-0.76658607,0.5522479,-0.42137337,0.041691553,-0.053145275,0.0017562376,NORMAL,3582226
-0.55788076,-0.62981874,-1.4072456,0.05085453,0.05131268,0.00786489,NORMAL,3582227
-1.5686687,-0.263351,-2.09023,0.045356743,-0.029321533,-0.03611741,NORMAL,3582227
-0.9216973,-0.9808639,1.4710121,-0.14340061,0.10445796,0.113544576,NORMAL,3582228
-0.12730014,-0.08631774,0.3479681,-0.01450805,-0.034208454,0.034742963,NORMAL,3582228
-0.9308912,0.70443946,-0.1524868,-0.007788532,0.089186326,0.024969118,NORMAL,3582229
-0.4367969,1.2235074,0.40111923,-0.009010263,-0.10567969,-0.012293663,NORMAL,3582229
-0.19859195,-0.11056495,-1.098547,-0.03283401,0.008552114,0.017638734,NORMAL,3582230
0.7587905,-0.3428121,-0.058475494,0.12965615,0.015882496,-0.06116288,NORMAL,3582231
-0.38062322,-0.3981898,-0.030566216,0.010537425,-0.24373524,-0.06666067,NORMAL,3582231
0.04390955,-0.65232724,-0.65949154,-0.013286319,0.08979719,0.002977968,NORMAL,3582232
0.102231026,-1.0334383,1.2207136,-0.0022907446,0.014660766,-0.040393464,NORMAL,3582232
0.33020115,-0.53028727,0.09335995,-0.04627304,0.014660766,-0.04589125,NORMAL,3582233
0.7379894,-0.3134189,-0.4939623,0.054519724,0.026267206,-0.061773747,NORMAL,3582233
1.0082498,-0.6748872,-0.39862633,-0.0926988,0.037873644,-0.036728274,NORMAL,3582234
0.27969265,-0.7094449,0.1355133,-0.07498371,-0.04886922,-0.09720393,NORMAL,3582234
1.1629729,-0.15059762,0.15293789,0.03924809,-0.022602014,-0.12835807,NORMAL,3582235
0.18901396,-0.084457204,-0.30436993,-0.068264194,-0.012217305,-0.09659307,NORMAL,3582235
0.67051005,0.3267001,-0.8788805,0.014813482,0.01160644,-0.11797335,NORMAL,3582236
1.0731578,0.010226868,-0.65871906,1.5271631E-4,-0.08307768,-0.14607315,NORMAL,3582237
0.82358956,-0.41157407,-1.0379219,-0.065209866,-0.12522738,-0.1259146,NORMAL,3582237
1.5488696,0.043822996,0.62732124,-0.04505131,0.054367006,-0.040393464,NORMAL,3582238
-0.7943088,-1.1660376,0.94157887,-0.045662176,-0.13316862,-0.098425664,NORMAL,3582238
-0.47309875,-0.15878032,-0.119464874,0.007483099,0.057421334,-0.0055741454,NORMAL,3582239
1.2037005,1.5089849,0.5953846,-0.02367103,-0.007941248,-0.007406741,NORMAL,3582239
-0.008668184,-1.3679628,0.6250706,-0.01695151,0.04520403,0.012140946,NORMAL,3582240
-0.53663373,-0.32655418,0.18494797,-0.030390546,-0.03726278,-0.0037415496,NORMAL,3582240
-0.035609722,-0.40013638,-0.16296864,0.025198191,-0.1001819,-0.022067508,NORMAL,3582241
0.170048,-0.49858943,-1.5398288,-0.009010263,0.017715093,-0.009850202,NORMAL,3582241
0.69331336,-0.21654738,1.2485962,0.0355829,0.15271631,0.04390594,NORMAL,3582242
-0.5670364,-0.04540442,0.13901806,0.0038179078,0.005497787,0.0023671028,NORMAL,3582242
-0.14481401,-0.64049196,-0.08941746,-0.04444045,-0.06780604,0.00786489,NORMAL,3582243
-0.4956057,-1.3873625,0.01831913,0.05085453,0.09101892,0.014584408,NORMAL,3582244
-0.21027064,0.48627305,-0.92797947,-0.010842858,-0.09101892,-0.015958855,NORMAL,3582244
0.42384624,0.18572775,0.9901457,0.034972034,0.0421497,-0.0092393365,NORMAL,3582245
0.44429326,1.1985954,-1.2287016,-0.005955936,0.026267206,0.012751812,NORMAL,3582245
-0.44598484,-0.09577188,0.90321064,-0.038331795,-0.10995574,-0.03733914,NORMAL,3582246
0.4616115,0.7122698,-1.0317373,0.0062613687,-0.022602014,-0.019013181,NORMAL,3582246
-0.67962885,0.26318026,0.72238445,0.023365596,0.11301007,0.026801713,NORMAL,3582247
-0.5889609,0.07021825,0.07154846,-0.031612277,-0.039095376,0.0041996986,NORMAL,3582247
-0.42455053,-2.3963048,0.042830467,0.063682705,0.052534413,0.00908662,NORMAL,3582248
-0.98061764,-0.7911259,-0.17374802,0.023365596,0.040927973,0.024969118,NORMAL,3582248
-0.07882285,-0.68992335,0.21474934,-0.02855795,0.013439035,0.024358252,NORMAL,3582249
-0.8845582,-0.07254003,0.5419483,0.027030786,0.02687807,0.05551238,NORMAL,3582249
-0.81912994,-0.11243802,0.63041687,0.06490443,0.1386664,0.078725256,NORMAL,3582250
-1.374251,-0.887112,-0.30811405,0.02031127,-0.049480084,0.059788436,NORMAL,3582251
-1.5809915,-0.76672244,1.0618677,0.022143865,-0.03604105,0.07322747,NORMAL,3582251
-1.3302281,-0.6939678,-0.6449747,0.056352317,-0.12522738,0.022525655,NORMAL,3582252
-0.3873763,-0.45595166,0.91111755,0.032528576,-0.045814894,0.06772968,NORMAL,3582252
-0.29089546,0.6515271,-1.5192761,0.049632803,0.13072516,0.097662084,NORMAL,3582253
-0.46823466,-0.80893874,-0.5447273,0.039858956,0.054367006,0.049403727,NORMAL,3582253
-0.11808729,0.6653786,0.34733295,-0.010842858,-0.02076942,0.014584408,NORMAL,3582254
0.036653996,-0.4173763,0.81667614,0.036193766,0.08002335,-0.030008756,NORMAL,3582254
0.6850972,0.6814937,-0.54950047,-0.06154467,-0.054367006,-0.09903653,NORMAL,3582255
1.1562908,0.8725241,0.4285841,-0.018784106,0.05681047,-0.06421721,NORMAL,3582255
0.55636644,1.094665,0.0680666,0.009315695,-0.02687807,-0.13263412,NORMAL,3582256
-0.8386706,-0.29212078,-0.1641016,-0.05971208,-0.0018325958,-0.10392345,NORMAL,3582256
1.5044103,0.23962182,-0.79678726,-0.02977968,0.058643065,-0.072158456,NORMAL,3582257
0.29361963,0.035973236,-1.7182331,-0.035888333,-0.172264,-0.14973834,NORMAL,3582258
1.1311717,0.7547516,-1.6180682,0.041691553,0.10995574,-0.10209085,NORMAL,3582258
1.5162072,0.30381432,-1.3088751,0.061850104,0.10995574,-0.11369729,NORMAL,3582259
2.2017384,1.234191,0.13417244,-0.063988134,-0.017104227,-0.12102768,NORMAL,3582259
0.77852297,-0.6421204,-0.76962566,-0.056046885,-0.16187929,-0.18516853,NORMAL,3582260
1.0389175,-0.4486155,0.51570225,-0.04260785,-0.002443461,-0.1295798,NORMAL,3582260
0.48729658,0.19024956,0.18029213,1.5271631E-4,0.02321288,-0.17050776,NORMAL,3582261
1.6566229,-0.79908437,-0.7770519,-0.059101213,-0.036651913,-0.17967074,NORMAL,3582261
1.7419918,0.26773882,0.25257206,-0.019394971,-0.020158553,-0.18822286,NORMAL,3582262
1.17507,-0.109170526,-0.96834946,-0.033444874,0.1160644,-0.12102768,NORMAL,3582262
0.3390789,-0.2914169,0.077337265,-0.056046885,0.07880162,-0.022067508,NORMAL,3582263
-1.1148489,-0.6245835,-0.027485847,-0.0041233404,0.077579886,-0.0025198192,NORMAL,3582264
-0.4510193,-1.8569391,-0.051707268,0.008093964,-0.096516706,-0.07582365,NORMAL,3582264
-1.0254228,-2.6281786,0.09815025,0.0154243475,0.14905111,-0.032452215,NORMAL,3582265
0.067602396,-2.5316179,-0.7811804,1.5271631E-4,-0.037873644,-0.102701716,NORMAL,3582265
0.9708934,-0.8836706,-2.7576137,0.18463401,0.3005457,0.0048105638,NORMAL,3582266
0.02435255,1.0141785,-2.110375,-0.015118915,0.30543262,-0.007406741,NORMAL,3582266
0.6252091,-0.28649002,0.4580059,0.07651087,-0.13255776,-0.060552016,NORMAL,3582267
0.100611925,0.22022732,-0.056825638,-0.06093381,0.4465425,0.16668986,NORMAL,3582267
-1.2919203,0.49324006,-0.010629654,0.019089539,0.05497787,0.4263076,NORMAL,3582268
-1.9819994,-0.6389271,0.929656,0.020922136,0.021380283,0.48006374,NORMAL,3582268
-2.784989,-0.79903483,1.1769962,0.123547494,-0.031154128,0.564974,NORMAL,3582269
0.015489757,-0.43333888,0.65505695,0.10827587,6.1086525E-4,0.6309474,NORMAL,3582269
-0.10520083,-0.7212628,0.783494,0.13820826,-0.0036651916,0.63278,NORMAL,3582270
-0.50717926,-1.3859261,0.045160294,0.11499538,-0.073303826,0.64316475,NORMAL,3582271
0.29674506,-0.30571723,-0.28483677,0.11499538,-0.07391469,0.56802833,NORMAL,3582271
0.91532755,-0.42987752,-0.23488045,0.085673854,-0.0030543262,0.4208098,NORMAL,3582272
0.21982825,0.008598089,0.26630402,0.06490443,-0.05131268,0.36033413,NORMAL,3582272
0.5362017,0.15464354,-0.40505886,0.06001751,0.3378085,0.14897476,NORMAL,3582273
1.5134537,0.5931251,0.039235115,0.025198191,0.28710666,0.04757113,NORMAL,3582273
1.4279515,1.9860052,0.35996914,0.071013086,-0.5503896,0.26565003,NORMAL,3582274
