reviewId,app_name,content,sentiment_polarity,sentiment
8f6dd1f7-96f1-4f47-bf98-ea264b53b99d,Tiktok Lite,gost tiktok apes entreg víde q entreg outr cont q perd tbm hor gent tá assist nad tr fic saínd víde vez fic apen metad víde,negative,disgust
718be4eb-fdd6-4114-9741-7f68a5cb61f1,Tiktok Lite,otik tok aplic igual por reprov man ban usu ach ter menos trê advert ant ban qualqu usu nenhum outr problem sup recom ótim,positive,sadness
a0dfdabe-8994-45cb-8d49-f73fe447b366,Tiktok Lite,app faz celul reinici so pens últ atual resolv problem favor corrij problem,negative,disgust
2d7a9743-33d5-4e20-bf6b-ee2d9122fe1a,Tiktok Lite,app bom fácil us fiq chate cm cois muit burocrac recuper cont troq cell perd acess agor consegu recuper olh nom usu email senh msm assim n consig pq aparec outr cont nad cont banc deu trabalh tod pq fiz transfer chav cell pro outr nad reclam ach hr consig recuper desgr,negative,disgust
2438b75a-8066-4af4-ad22-5a2abec06046,Tiktok Lite,infeliz tiv vir aqu consegu relat desapont poi consegu relat app procur opç impuls tik tok lit cuj mesm encontr ent entr opç relat problem lá pont alem encontr respost opç busc lup simples func favor tir dúv tik tok lit opç impuls,negative,anger
6d060864-b3c3-43b0-a3e1-fbaacb13a89f,Tiktok Lite,gost nn tik tok norm assist public unic poblem q nn to consegu assist liv fez perd liv idol deix irrit favor der atualiz tik tok lit deix irrit,negative,anger
d19fd6df-1d4f-417c-8d72-9d9324d0de3e,Tiktok Lite,tik tok merec estrel porqu aplic bast pertin dinâm pass vár inform vez pouc temp temp real,positive,happiness
079f5f03-bf9a-4eea-80c2-56b83d7cd73c,Tiktok Lite,tiktok lit torn veícul divers inform inter soc vid pass temp sim ness plataform sei muit utiliz divulg ódi preconceit deix contamin,positive,happiness
de355770-884f-4230-be08-6d1071429c2f,Tiktok Lite,bom opç aument veloc víde melhor updat q orig adicion rebaix app,positive,sadness
28a58c64-8d9e-4d46-823b-00e07d98ffa8,Tiktok Lite,aplic bom lev tr cois incomod cad funç repúblic cad vide fot deix estrel funç cheg concert avali ser,positive,sadness
c0987a5b-b378-4224-be50-0a59d3603f9d,Tiktok Lite,app bom funç respond coment pesso víde deix funcion celul outr vers tik tok atualiz favor resolv problem rápid,positive,sadness
8b5eae64-b43a-4d42-86d5-ee50eaa3156f,Tiktok Lite,simples amo tik tok pesso fam curt cad víde sai td q quer agor agradec td desenvolv tik tok pq cois q quas td mund usa aplic q fez sucess legal pq danç music víde etc,positive,happiness
b1b71e54-cf62-479b-964f-093e5191abcb,Tiktok Lite,send lit pes tr interfac celul desa outr app reinic aparelh ent vers complet celul explod,negative,anger
cd98db0d-2c56-4148-9147-d7bbfd7f7197,Tiktok Lite,ach útil melhor tiktok norm poi norm tr bem lev ent sim merec estrel julg tiktok norm bom prefir cad gost,positive,happiness
925f3894-8e74-47e6-acf2-5d469cf0a971,Tiktok Lite,lev trav vide ocup pouc espaç celul aind precis aprimor control veloc,positive,sadness
6b3718be-e8f7-4c57-92a7-2e274825f709,Tiktok Lite,tik tok app víde curt menos melhor ver problem muit mulh quas pel danç pi aind,negative,disgust
ee9fbe35-dd82-453a-86dc-f0108d4562c6,Tiktok Lite,olh bom tik tok lit problem dá ver liv faz ent josé gradec tant don aplic pod pôr fonç tik tok lit boa aplic favor faz vai fic aind top,positive,sadness
ca896c73-9dc7-4691-a8c1-36c40451053a,Tiktok Lite,oi bom dia tiktok lit maravilh muit cois mim curt víde músic pref oo tiktok lit show parabém deu abenço trabalh app show,positive,happiness
1b3bbbdf-de69-4511-ae36-bd6e24ad5d10,Tiktok Lite,app tão bom assim porqu sobreaquec celul model itel assist víde começ aquec sei acontec soment model,negative,disgust
72795295-f158-4211-81b1-5bd7c1bcba98,Tiktok Lite,app bom aind sim falt algum funç tiktok tir qual víde post,positive,sadness
3b469d16-0c0d-4eb3-b733-92861f5af095,Tiktok Lite,conteúd implícit dev expost simples á pesso busc concord admiss conteúd implícit pesso sem nua seduç etc,negative,disgust
010acff5-5e27-48d3-bd99-6bdc1b3cfb67,Tiktok Lite,quest post víde tud maravilh quest ganh dinh nao bom cont rod muit seman fic ganh tud bem,positive,sadness
7e93aa1b-060b-4a1d-8901-3be4974ce9f2,Tiktok Lite,filtr tik tok norm funç tik tok norm rol automá coloc assim aplic gast pouc memór,positive,sadness
9c8c9cab-7d19-42e3-bfea-f3d4dad245d6,Tiktok Lite,aplic excel extrem estup process dad rápid econôm motiv dou estrel porqu aplic têm qual gost dess aplic,positive,happiness
e8a29ddb-d9fd-40cb-a259-538e4e705dad,Tiktok Lite,bom uso diret ach pod coloc vers ver fot facilit cois pq usu tiktok post conteúd form fot aí fic difícil ver app maravilh amo amo amo prefir us tiktok norm vou tir nenhum estrel pq tiktok lit perfeit,positive,sadness
6cff3f2e-7381-48fd-88dd-2aac644d3b46,Tiktok Lite,ótim vers lit espaç celul motiv verdad reclam dess aplic liter tiktok simplific únic cois incomod falt public fot sei embrev vam ter funç,positive,sadness
0f63cb0f-9037-4821-95aa-95047cdd7f2e,Tiktok Lite,ide divulg víde jog págin inst comec utiliz aind posi twist temp fic cas app distra aind uso vers lev motog ach bem atra fácil prát,positive,happiness
af4cf669-8cb9-4265-9591-d257baf39671,Tiktok Lite,eds ult atualizaça ta pi penult err const sai app volt nao continu ant hor qnd compartilh faz vide err fal nad tud som complet fic diret tiktok err abr inici favor revej algoritm com obrig,negative,disgust
a2935e5d-417f-4bc2-bcba-487888702dfd,Tiktok Lite,ótim bast pes apes intuit lit porém quer pod ter acess ver fot víde apen peç,positive,sadness
7b6f5c87-6be6-41be-a910-e103ad4f49f4,Tiktok Lite,olh gost aplic quer pod cri outr cont consig am pud cri outr cont dei soment estrel consert dou estrel porqu gost aplic bom ame reconhec trabalh tud vou esper poss cri outr cont,positive,sadness
874b95c6-a5ff-4328-af69-f399b6d7d943,Tiktok Lite,estrel experi aplic app ótim tud tik tok norm rápid total lev ajud pesso cond ter celul melhor tip atual parabém genial desenvolv aplic,positive,happiness
1e6b5be2-31c0-46ff-adf7-ce3e79ecdad7,Tiktok Lite,ach recompens dev melhor poi faz propagand engan diz cois faz outr ach interess algum víde classific melhor pag melhor classific,positive,sadness
8026d359-47b3-409e-98c3-f5e91ef7ea6d,Tiktok Lite,dei estrel porqu zer aplic tá m rda dá vê fot precis melhor muit cois tou fal cois aplic si precis melhor tud obrig atenç esper tenh atual melhor agradeç equip,negative,anger
ef7f9905-d4e8-4b74-ae5e-ae87c44bb63d,Tiktok Lite,bom lev norm problem tip aparec víde aí part negoc cheg rápid víde quer segund cois ruim figur fez víde pesquis qu rest tud bom ent tik tok lit,positive,sadness
1b58b201-51a9-4453-b05e-ee72d3220956,Tiktok Lite,par funcion agor ocorr err fals inform celul conect internet inst val pen pass tant raiv bug paci estr,negative,disgust
6fd2ac13-6218-42a8-8671-dd8e9a4291a1,Tiktok Lite,gost app únic problem ter opç tik tok norm ativ ferrament desenvolv ajud analiz curt visual víde hor promet opç vou dar estrel além diss app bom,positive,sadness
80757b35-14bd-4ee4-b940-24b7ff05265e,Tiktok Lite,app bom muit cois rol automá algum filtr etc n tr difer tik tok norm,positive,sadness
e189b6dd-5e4c-4392-b7af-aecb65fe7fb9,Tiktok Lite,ent consig post capcut consig ver algum post fiz outr consig ver curt consig mex post quer faz coloc lent rápid mex fot enfim horr vou fic aqu porq outr tá bugada sugest trag tud outr cá,negative,disgust
c65ae5b9-ff16-41e7-9b76-a316e3da5391,Tiktok Lite,aplic tr variedad filtr tant gost vou dar segund chanc vocel melhor aplic quer ver víde tr ped reinici aplic gost aplic thau,negative,anger
5c3aeeee-d6b8-463d-afbf-010d4ae21388,Tiktok Lite,lit bom aind falt possibil visual public fot poi aind precis us app norm pod acess app norm ocup espaç absurd demal experi idênt,positive,sadness
37b92fcd-52cb-4551-9095-d7af777d5332,Tiktok Lite,aplic bom celul tant memór dispon cois sint falt ness aplic ter republic ter funç igual tik tok norm exempl efeit etc esper próx atual coloqu cois poi ach aplic falt aplic bom conseg tir tédi facil aplic perfeit vou dar quatr estrel caus cois fal,positive,sadness
a67e207d-f72c-4459-8cef-1354d885c18d,Tiktok Lite,tik tok lit aplic conteúd vari divert intelig serv bast divert pass temp coliri olh satatisfaz ment sint satisfeit aconselh gost divert,positive,happiness
67eab8f6-3780-4f02-8f20-2722813f0ff0,Tiktok Lite,tik tok lit bom ver víde com cri víde real bom cinc estrel porqu par ver pass dia tod tik tok lit bom consegu entr gal escolh ver tod víde vist recom use aplic,positive,happiness
41bc8a72-e2c4-4bf4-baad-a24248799cbb,Tiktok Lite,app bom ach dev ter funç republic ver republic opç evi amig caix mens tbm enfim tir app ótim,positive,sadness
bed4b949-75da-45c0-a387-c590f814a759,Tiktok Lite,únic problem algum cois emojil tiktok aqu algum funç post conteúd recom nad assist compartilh víde recom bom,positive,sadness
e6b847de-7a59-4c23-91ff-6ccc36422f0e,Tiktok Lite,gost app pod liber opç divulg contat ant ating segu assim program post vers web tem escur,positive,sadness
e227e343-ecee-4703-931e-5370b7277be6,Tiktok Lite,quer ver págin app sim bom bug mens nn cheg ced consig ver págin probl legend fic cort nn traduç text quer atualiz log,negative,disgust
11f5dbc7-d0c9-42d5-ab3a-bf97a33ca2fe,Tiktok Lite,sup legal cois etc si app tr bug promet us internet ment test sup horr cad cois ness app ach dev mud cois pq quer fic us aplic bug celul ent tik tok lif melhor viu pq pag fic us aplic bug esper pq melhor venh faç reclam tik tok pq vc fic igual verd bem melhor lgl,negative,anger
681acb90-9242-4ae7-b69e-196447ba8584,Tiktok Lite,bom porém opç fix letr palavr mto pouc pesquis stick mto defeit mto bom,positive,sadness
4a671a62-ca96-4d10-9e76-427fd9c60ea5,Tiktok Lite,aplic perfeit funcion últ atual ench bug dem carreg próx víde além algoritm coloc cois gent pesquis gost,negative,disgust
69a9bd67-5c35-489a-9a92-35603b5e22f2,Tiktok Lite,bom tr tal mas pod coloc opç republic víde assim norm consegu ver víde fot tir bom,positive,sadness
007476df-8454-44e2-919c-32614eb791f9,Tiktok Lite,experi sid boa sint entreg conteúd melhor form outr usu exist hor apropri divulg víde sei gost experi,positive,sadness
2d293567-9782-4e5f-b4b7-f51e3020c980,Tiktok Lite,estrel porqu últ atual app começ trav nad relat suport nad simples além respond apag tud relat ant problem app fiz tud limp cach nad agor começ vir víde repet fy víde curt além diss app nenhum novidad diz nov ferrament nad nov aind ness últ atual apag efeit favorit,negative,disgust
8edfe984-46a8-484c-a215-5d11cf8d0533,Tiktok Lite,cois pod melhor tiktok lit coloc hashtag igual tiktok norm pod ver descr complet víde pq mostr part dá ler int outr pod ter opç ver coment coment víde igual tiktok norm,positive,sadness
6b45c811-7268-4046-aada-cb3dfa5215c4,Tiktok Lite,aplic ótim têm problem clar tod outr app adicion log oportun assist víde fot,positive,sadness
88f60636-fdcf-4ab3-9ea5-e9fb635acdd5,Tiktok Lite,app ótim lev tud contud repet reel ocorr bast difer vers tik tok norm,positive,sadness
75ef529e-92dd-42f3-9b3c-d17f944f8405,Tiktok Lite,aap ótim celul muit memór problem víde trav vez precis post dua vez consegu result,positive,sadness
154b0731-67e7-432e-b034-3c0b00925c87,Tiktok Lite,app boa únic problem consig faz víde coloc respost ped segu ecrã víde norm respond coment víde lad coment aparec câm aparec câm,positive,sadness
25e2e83b-3013-449d-9c5e-269faace11a2,Tiktok Lite,ador app lev tr gost próx vers atual permit post fot porqu aind acess permit quer fal favor atualiz us fot,positive,sadness
2be3a972-3bf7-488e-bb09-c952e79744bd,Tiktok Lite,aprove posi relativ aplic tod precauç necessár afinal tud vantag disvant emb detect aind outr lad aplic experi bast posi aplic satisf necess proc nel,positive,happiness
138f44ea-41f0-4209-820d-7ca0752db2e0,Tiktok Lite,aplic ótim bom bom ter ano aceit menos ano porqu protocol escolh filh pod pod fal pesso sempr bom volt filh assist tik tok ano fã quil cri cont porqu tô med hacke aplic tod mund gent gost númer aument ach melhor instal fez cois repreend melhor jog dess popul,negative,fear
ff245204-aeca-4fb8-8713-a29fdad65149,Tiktok Lite,bom app lev rápid tiktok norm dand noj mech tant trav bug baix lot test trav sum,positive,happiness
60f22ce2-98fa-44be-b90b-bfce4c2e7a30,Tiktok Lite,aplic bom porém valoriz começ fory exist víde menos k viw ent começ oportun poi víde entreg públic máx pesso vê ai víde esquec pod víde mai qual assim entreg infeliz apen assist bom legal,positive,sadness
c6c67892-a37b-4fdf-be2a-be4b27cef44a,Tiktok Lite,ach app maravilh tud nao perfeit celul nao aparec filtr nov filtr la dai quer test filtr nao ach pod ter opiça us efeit pesso tao us tik tok norm,positive,sadness
7a5d0a38-3c52-4238-a6a2-d021a53af1d2,Tiktok Lite,tik tok lit legal vári tip efeit tud oq que lit opç respond coment víde pq algum aparelh celul tr tik tok norm pfv coloc opç lit ai vai fic aind melhor q cri conteúd influênc precis respond algum coment víde pq celul tr tik tok norm pfv coloqu opç respond víde pfv quer lit,positive,sadness
8f732521-bbaf-4d17-8632-70063f614905,Tiktok Lite,medi falt aind muit cois melhor tip visual fot local víde feed,positive,sadness
35aed91e-8c67-46d5-aee3-90e198b3e394,Tiktok Lite,opin melhor aplic tik tok amo perfeit cois reclam pq ban cont ja fezes nao post nad ano ai col outr idad poi nao asseit idad chat tir ta ótim,positive,sadness
3e7d60d4-0a31-42bf-ae0d-c5f2dc7bcb45,Tiktok Lite,talv melhor retir aplic celul vovó vovô joan paulin casal filh net tod peg celul favor faç melhor agradeç celul fiz lig respond mim tá ótim desd agradeç muit,positive,sadness
b9aea3db-ad9f-425a-aeeb-3e38f5fc782d,Tiktok Lite,aplic bom dou estrel ótim plataform simples not debil conect internet apresent falh col,positive,sadness
861726df-55a6-4bc8-8c18-aa29e6bcd20d,Tiktok Lite,app si bom efeit mei prefer efeit una noch quer coloc tiktok lit poi efeit uso víde tiktok norm pes celul j pod faz faz favor,positive,sadness
67361aa4-7e09-4f7a-9be5-aff7399b23ba,Tiktok Lite,gost tik tok lit dessistal tod famíl gost esper q coment ajud dúv sobr app mim sup aprov pod mud apen aparec apen pesso fam pesso pouc segu pod mud ter coloc nom verd login gost diss quas cont motiv,positive,sadness
31fcc0da-65a7-4228-bcb6-6621229c64c1,Tiktok Lite,tô gost aind fas avali ach app ped avali log segu vc instal app ag má fé pression usu livr insist log estrel tent livr log incomod ent ach avali sobr press val poi retrat verd parec avali,negative,disgust
7f8c988d-8a43-461a-98e1-b0bb86327b1d,Tiktok Lite,ach bem prát us víde sao maravilh mont víde opç conteúd perfeit so ent pq nao consig ter visual curt coment,positive,happiness
a07983fd-04d0-48c2-9706-31bcf9207284,Tiktok Lite,gost dess aplic atual consig compartilh víde porqu outr precis ter aplic ver tod vez ach víde engraç mand amig agor dá,positive,sadness
f3e9d5f3-e272-4f3b-b671-f44401e75345,Tiktok Lite,vai ter opç deix mud muit cois legal ouv músic us tik tok ótim,positive,sadness
d629f28f-aee0-4f2f-8ca4-5672b96b826e,Tiktok Lite,odi brilh fic aument automatic retir funcional,negative,anger
273ad565-7d03-4986-a141-36b172f659d9,Tiktok Lite,app bom faz log atual pod ver fot tent ver fot consig ach ruim consegu ver ent faz atual consegu ver fot,positive,sadness
56cf07c3-83aa-45c6-a6aa-04fc2af62a90,Tiktok Lite,péss aba melhor simples sum ninguém respond feedback vez fic tao lent q n entr,negative,anger
2bebedc9-f5b3-4e2e-8ffd-f8eeb1addb38,Tiktok Lite,app bom pod ter funç repúblic ver fot pq vez chat vc entr víde fot aí dá ver vc qu repúblic víde dá,positive,sadness
2bbaf01b-4295-4976-97d0-f3309f78e342,Tiktok Lite,bom tod via precis melhor qual gráf pod melhor efeit etc ach bom app melhor bj leu aq opin ok,positive,sadness
8b885444-5a64-4f75-97f2-6f4ef68910f2,Tiktok Lite,excel aplic conhec divers recom dúv val pen cri perfil tok tok parabém cri faz temp pass depress,positive,happiness
2efd7c67-d658-4752-a407-216d938364bf,Tiktok Lite,bom aplic gost poi distr bast cheg trabalh tant problem real relax val pessoal,positive,happiness
badcbcf6-5f63-4077-8544-3099c221b758,Tiktok Lite,app bom legal veloc tir bom legal lev nok tijol cust mb mb lev bem tiktok norm cheg pé lit tiktok norm cust mb muit memór nok tijol tá memór app val apen baix,positive,happiness
44b2a501-753d-493c-b256-6bd1083a5ff5,Tiktok Lite,n goxt asm incr ame nov text azul play story volt tik tok bom ador víde poss curt coment post víde,positive,happiness
2cdd33b8-fee4-4efb-8993-e3f577851f7a,Tiktok Lite,app excel trav func vers antig android android tud porém tiktok lit desatu difer suces tiktok norm muit funç aument veloc ver vide imag enquant tiktok lit nao enta favor quer concorr públic econôm precis mant tiktok lit atual acord norm tir tud bom,positive,sadness
370287f2-a5a0-4f2a-902a-98fa2bae1c0d,Tiktok Lite,gost vers lit tik tok pó rod norm celul contr vers orig mes uso consig ver post fot acess víde um mes promet ter funç ver post fot agor nad,positive,sadness
24ad521f-4074-4932-9435-41c5bf84da40,Tiktok Lite,mud radic opin tik tok lit exempl aplic lit dev mantém vár funcional padr remov real pod pes lembr vers assist víde pens faz pen aind possu mod escur ach padr dev ter aind android funcional básic qualqu app lev ano adicion complic viu,positive,sadness
8dc9e1ea-4f23-43af-acd0-9482ebc5e331,Tiktok Lite,aplic alt otimiz proporcion experi excepc naveg suav temp carreg rápid consum recurs mín efici not garant desempenh excepc long dur bat escolh ideal busc app rápid efici alt desempenh,positive,happiness
2ccd705f-1d76-4ce3-bd67-e60614cd79c6,Tiktok Lite,ach q dei not caus efeit q séri aind precis melhor form trat cont pequen cri víde cai muit vez final víde dem d fic parec q quer q faç dezen problem vizual q ach n critéri post víde vár plataform aqu visual víde baix dia neim jr visualiz vide q ger quas visual migalh,positive,sadness
080b5044-bb0b-4c6d-9b7d-a57bcbaf6b21,Tiktok Lite,app boa fácil us algum anomal not exempl tiktok lit consig faz login outr cont youtub instagr etc pouc númer efeit aqu sequ opç tel verd aparec opç coloc tiktok mod clar escur eph muit cois not descrev vou termin agor gost app opç text fal,positive,sadness
c34f5538-18c4-4017-9a13-cf09b85e72ac,Tiktok Lite,bom parabém desenvolv entreg oqu promet tr nad tel lis parec tiktok trav us porém nad perfeit hoj dar estrel poi grav víde utiliz app poi tiktok norm tr falt milh efeit favor adicion falt muit cois sup útil gr víde ótim,positive,sadness
cd7de589-5486-4ab9-9540-d3e218d0f4f2,Tiktok Lite,bom bem lev bem otimiz únic problem algum recurs outr vers vers lit clar menos recurs atrapalh experi ver víde coloq estrel,positive,sadness
9df3c9c2-2482-44f3-b925-1f767c0a39d1,Tiktok Lite,app ótim séri pod disponibil funç ver víde fot arrast favor,positive,sadness
971f3318-081b-462a-87ec-f48bde69b837,Tiktok Lite,gost plataform ban man vou outr cont vem avis ban permanent cont nov consig resolv bem opç ajud,negative,disgust
bfc23336-c792-4829-a1b3-4f42654dff82,Tiktok Lite,app si ótim melhor tradic porém cad opç post víde fot tá hor atual viu assim venh aqu estrel,positive,sadness
761981ab-f64f-4fbb-86be-0a6e51c9894e,Tiktok Lite,app princip trav desinstal vim titok lit melhor precis ícon legend,positive,sadness
3cd27ac3-0111-4876-a07a-4fe49d81a991,Tiktok Lite,tint du ach bom porqu ensin muit cois boa outr deix desej porqu muit cois ensin metad poriç vou dar estrel,positive,sadness
0f0c8609-d084-46b3-b051-62b3622826e9,Tiktok Lite,ent reclam vers aplic funç x funç y cois tal etc sent lit just ter cois faz aplic pes memór princip qu um víde aleatóri pouc deix lá cumpr funç perfeit,positive,happiness
f59ef841-0ea4-49a7-8cf5-8eb0ec9b8529,Tiktok Lite,ador ir ness loj menin sempr atend bem ajud ach alg sempr atenci educ produt bem encontr,positive,happiness
20de173f-52ac-4757-b923-39746e9f13ac,Tiktok Lite,bom app si ótim afinal cad post fot quas ano atual ñ vem ent esper arrum log cheg ter tiktok norm perceb melhor esper arrum log porfav,positive,sadness
c48620b7-973b-496a-8b48-39bff4691fd2,Tiktok Lite,olh chate aplic tik tok confund mens exclu tod mens dess viol diretriz nunc aid mand diz engan ped desculp constrang gost bast diret fal porqu alert particip golp diss porqu aplic tik tok gent us fot americ faz golp mulh sim testemunh grat sempr,negative,disgust
cc18a9f2-a2d6-4e68-880b-6613369f4c60,Tiktok Lite,gost dest app nse post fot consig escolh músic ouv escolh pod ajud resolv obrig antecipad,positive,sadness
59bf9e0b-9b60-422f-b04a-659812337dd8,Tiktok Lite,app si mt bom cois mt ruim n pod ter acess muit efeit bot muit som voz app ótim,positive,sadness
f37b75bc-28ce-4127-974b-a4292501b717,Tiktok Lite,bom vez apresent algum defeit desd atualiz dá zoom aguent baix efeit,positive,sadness
b96d00db-1d53-48d6-bca0-8cc0a11b311a,Tiktok Lite,app mt bom recom mt além diss gast pouq memór pro básic caus efeit tod tir app mt bom sup recom,positive,sadness
0be50ffe-4254-46f4-ba5d-2416884d94ba,Tiktok Lite,simples perfeit comec us cont tik tok bug perceb bom lit menos pes bom us celul pouc memór antig bom experi sid perfeit parabém favor baix,positive,happiness
72fa196f-68e4-4be3-9e92-c4161da7013d,Tiktok Lite,bom vici muit pesso perd control açõ caus víci aplic caus caus procrastin enta cas vc herd taref trabalh faz nao recom,positive,sadness
3ef0a091-9c4f-42ba-95c3-3ac46f6492a7,Tiktok Lite,app ótim diretriz dur ban cont caus vide carr alt veloc send vej cois tem sexual,positive,sadness
bb2494a3-7100-46b7-828f-59d9f10ecf40,Tiktok Lite,mt bom ótim mt espaç cell funç ver fot fal funç vai lanç brev agr nad estrel funç,positive,sadness
d87c246b-191f-474c-a5ac-ea8006aea030,Tiktok Lite,gost porqu mesm cois tik tok norm tir bom efeit ter nao liv nao veloc vi vide odei entr escrit cois not,negative,anger
ea950824-a107-4c21-b243-a2231db82c75,Tiktok Lite,bom tik tok algum cois pessoal ach quê post ano recom pesso mai ano,positive,sadness
8f7b5050-c1cf-4e97-a7cb-b8dea20d8a42,Tiktok Lite,bom conhec pesso comunic ganh dinh lá cert tip talent mim funcion,positive,sadness
f977bb05-70d5-428e-91e0-d0ee6329c8ce,Tiktok Lite,olá app top uso porém consig faz download víde compartilh envi assim hoj link,positive,sadness
382de96f-a76b-41dc-8f98-ad4a4f47eef0,Tiktok Lite,falt algum opç vers orig quest app melhor vers norm tr,positive,sadness
6b9bda10-c70c-4a52-9783-f9f30c53f736,Tiktok Lite,porqu app aparec liv vai barr pesquis aparec nad víde perfil tiktok faç favor corrig,negative,disgust
231dd0f4-cbd4-41fa-9fbf-94ced353a471,Tiktok Lite,bom cumpr promet pod atual acord app orig fic melhor aind obrig oferec app excel,positive,sadness
35949c3c-2ab8-44b1-ba5d-6726dd400a91,Tiktok Lite,ador amo dm gost part víde flop ok né bem oq quer pergunt vc vão coloc opç ver fot cri outr cont ver liv bem pod ter ocup menos dad ide gost dess ide respond pfvr fic feliz dm,positive,sadness
54121039-d9c4-4386-bca5-8b0708587433,Tiktok Lite,aplic bom tend algum bug entreg conteúd cert entreg cois inter integr cois total aleatór,positive,sadness
b1254fb1-972f-41a3-9eef-2ffdc5fb7412,Tiktok Lite,vez aparec agent seg tá segu tequ renic celul ruim agor tá bloblem qu post nad,negative,anger
e34134cf-7d2c-4189-806e-3b32fe31479c,Tiktok Lite,bom apric ajud pouc pesso espalh víde gent ver ruim dev deix víde livr tod mund ver ganh segu curt kaw ajud pessoal,positive,sadness
7b9743ca-1b6e-47e2-85fb-9373a7273dee,Tiktok Lite,app bom reclam app ótim passatemp distra dou estrel ótim,positive,happiness
1cdfbf87-63fd-4e96-926f-f2c6661e5551,Tiktok Lite,nao gost atualiza vide nao vao ant envi zap ant pesso via vide ter q entr tik tok agor q ter tik tok ver vide post vide tik tok statu agor par cont diss pesso ve statu q entr tik tok ver q post sens poi mim tao ruim post cois edif vid melhor palavr boa cri alg q vai fas sent bem muit pesso q so ver,negative,disgust
806858a4-f36d-4ece-a3f2-6569ab9d6ebf,Tiktok Lite,bom ach bom caus dá faz vári víde dá faz vár cois aplic músic ach bom porqu lá vári fam fam,positive,happiness
1b3202e6-f7d9-45d6-8b3e-3673c6c63852,Tiktok Lite,bom ach pod adicion funç mod escur app funç víde fot,positive,sadness
5a1f874c-1d8f-4d37-beea-44c1885e25db,Tiktok Lite,diz plataform utiliz mund int gost pk pes nenhum boc sup sofistic aplic ter opç dá respond mens víde dá coloc mod escur sincron tik tok lit cupcut aplic ter vár alter tik tok ter opç além diss efeit estrem podr tent baix,positive,sadness
7b69b038-0728-44be-ac36-086820119622,Tiktok Lite,perfeit agor fal tiktok am sempr faç víde lá precis ir capcut fal tiktok agor fal víde nenhum ediç tá ótim parabém tr perfeit únic ediç fal,positive,happiness
742c0314-1e22-4784-b4ce-1ac8d66cfac4,Tiktok Lite,bom dia tik tok app muit advers apresent sempr moment contagi muit energ boa,positive,happiness
8ccd3997-0710-4186-9eda-6c0789d78adb,Tiktok Lite,exceç algum víde tik tok ajud muit pesso através muit víde bom mim prest coloc bols fur,positive,sadness
4097350b-32af-4980-a625-4a82504bc454,Tiktok Lite,aind continu consegu atual fot perfil atualiz googl fot aplic aind continu anteri resolv aí,negative,disgust
7ec26a80-e2f4-4221-9e57-18a6154e8794,Tiktok Lite,gost app quer coment q app tom espaç memór quas gb espaç tod vez atualiz fic cad vez mai pouc espaç aparelh,positive,sadness
f9268486-15bf-49e7-b309-e1b311f1256e,Tiktok Lite,bom sup econôm rápid fal tr top,positive,happiness
4e1c0ca8-e746-4862-bde9-d31eadd119aa,Tiktok Lite,pod ter opç bande adicion favorit igual tik tok norm respond pesso marc mesm set deix tel int nov aí fic bom,positive,sadness
965a9ba2-2fa7-4c7f-8cb5-738f85c8981d,Tiktok Lite,tiktok norm sempr trav cerul tiktok lif bom rap pequen prát pacot per feit gent cerul frac recom,positive,happiness
c5573426-b00d-453d-99b7-79d4fdb2880d,Tiktok Lite,tiktok bom filtr efeit abr faz víde sei celul tent faz víde danç abr,positive,sadness
1a3b94b5-66bd-4f33-85dc-f7e652def89e,Tiktok Lite,app bom poi difícil q faç conteúd tik tok permit imag ocasion instal outr app ediç vc qu grav pro tik tok aí sim bom instal aproveit seg luf,positive,sadness
24cb409a-82a8-4706-8d16-e9e735483c70,Tiktok Lite,amo tik tok lit app incr not dou estrel aproveit post ness aplic vez exempl vid mim obrig tod faz i uso desc aplic parabém,positive,happiness
72940a44-5e61-476d-9860-a095fa09ccfd,Tiktok Lite,prime boa noit sei cont mi ped víde dá respond coment víde sei desatu quê consig msm nov atualiz problem mantém,negative,disgust
7d8c6186-3944-460f-ba69-c2a216ba8a1a,Tiktok Lite,inform melhor antecip jorn livr exp ide grand admir chin tud faz intelig disciplin,positive,happiness
65631714-2059-4d29-882b-952341739079,Tiktok Lite,lit func melhor cad liv dai us outr bug demal probl melhor,positive,sadness
1a875967-0dc0-4855-99fa-f5fefd5bd72e,Tiktok Lite,uso tiktok quas ano diss aparec cont suspens idad send comec us quas ano ano agor esper vej consig cont volt pod consig gost víde cois aparec lit aparec norm esper resolv log,negative,disgust
49bd694e-e644-49ab-b08e-a563d4025ad1,Tiktok Lite,app ñ muit filtr menos quer respond coment víde aparec muit configur ach dev ter mesm qual tik tok kit,positive,sadness
3fe34db3-6e96-45f2-b57a-8d4f7d3f88be,Tiktok Lite,app si bom tud perfeit ent começ cond instal consigu cri cont tir app ótim sup recom beij,positive,happiness
51019480-0fcc-4426-945a-a855727dcbb3,Tiktok Lite,app si bom funç fot cad tbm tod efeit tiktok norm ent fal tchau,positive,sadness
f96faa51-05c3-4582-8623-f4df289fb716,Tiktok Lite,app simpl perfeit únic cois q encomod fat pod public víde minut pod post fot app mt bom,positive,sadness
65c81642-b64f-4659-91f7-6d15aebbd031,Tiktok Lite,complic pod respond vide sair chat priv fot pod ver melhor ne favor,negative,disgust
